customer_id,age,months_active,monthly_charges,total_charges,internet_service,contract_type,payment_method,support_tickets,churn
CUST_005552,48,29,50.03,1631.8,DSL,Month-to-month,Bank transfer,2,0
CUST_005553,39,11,27.03,172.6,Fiber,Two year,Electronic check,3,0
CUST_005554,51,26,89.69,2371.56,DSL,One year,Credit card,2,0
CUST_005555,41,42,91.71,3820.22,DSL,One year,Bank transfer,4,0
CUST_005556,20,45,57.97,2748.36,No,Month-to-month,Bank transfer,1,0
CUST_005557,43,4,78.24,326.44,No,Two year,Mailed check,1,1
CUST_005558,57,15,57.18,856.99,Fiber,Month-to-month,Mailed check,3,1
CUST_005559,41,31,70.77,2119.39,No,Month-to-month,Mailed check,0,1
CUST_005560,53,35,80.18,2653.22,Fiber,Month-to-month,Electronic check,0,1
CUST_005561,26,36,76.1,2815.75,Fiber,Two year,Electronic check,3,0
CUST_005562,41,6,91.82,586.21,Fiber,Month-to-month,Mailed check,1,1
CUST_005563,32,5,75.38,414.63,DSL,Month-to-month,Bank transfer,3,1
CUST_005564,53,21,65.56,1316.86,DSL,One year,Electronic check,0,0
CUST_005565,42,32,49.77,1578.12,Fiber,One year,Credit card,3,0
CUST_005566,52,9,55.43,577.98,Fiber,Month-to-month,Mailed check,3,0
CUST_005567,58,2,81.2,260.61,Fiber,Two year,Bank transfer,2,1
CUST_005568,52,30,34.96,931.06,Fiber,Month-to-month,Mailed check,2,0
CUST_005569,46,8,87.12,633.59,DSL,Month-to-month,Mailed check,2,0
CUST_005570,27,4,59.38,98.52,DSL,Month-to-month,Electronic check,2,1
CUST_005571,41,3,48.63,166.01,Fiber,Month-to-month,Bank transfer,1,0
CUST_005572,34,9,43.03,475.66,DSL,Month-to-month,Electronic check,1,1
CUST_005573,36,21,78.49,1620.36,No,Month-to-month,Mailed check,1,1
CUST_005574,36,10,64.71,580.79,Fiber,Month-to-month,Mailed check,0,0
CUST_005575,27,1,96.78,96.78,DSL,One year,Bank transfer,2,1
CUST_005576,18,2,39.74,310.11,Fiber,One year,Mailed check,1,0
CUST_005577,31,8,53.44,546.69,Fiber,Month-to-month,Bank transfer,3,1
CUST_005578,44,25,63.16,1651.99,Fiber,Month-to-month,Electronic check,2,0
CUST_005579,21,2,49.96,131.93,No,Month-to-month,Electronic check,2,0
CUST_005580,42,19,65.12,1236.05,Fiber,Two year,Bank transfer,0,0
CUST_005581,70,3,71.39,123.51,No,One year,Mailed check,1,0
CUST_005582,57,5,74.69,267.28,No,One year,Bank transfer,2,1
CUST_005583,66,4,95.12,323.7,DSL,Month-to-month,Mailed check,2,1
CUST_005584,47,1,38.93,38.93,DSL,Month-to-month,Electronic check,1,0
CUST_005585,59,26,71.76,1804.85,Fiber,Month-to-month,Bank transfer,1,1
CUST_005586,31,14,52.06,718.67,Fiber,Month-to-month,Credit card,2,1
CUST_005587,32,42,73.6,3088.68,No,One year,Mailed check,3,0
CUST_005588,18,2,73.63,85.22,Fiber,One year,Bank transfer,2,0
CUST_005589,59,3,45.26,185.31,Fiber,One year,Bank transfer,1,0
CUST_005590,65,8,46.98,356.91,Fiber,Two year,Bank transfer,5,0
CUST_005591,33,34,75.23,2579.39,Fiber,Month-to-month,Credit card,2,0
CUST_005592,38,8,65.47,449.29,DSL,Two year,Bank transfer,1,0
CUST_005593,30,12,60.61,796.58,DSL,One year,Credit card,1,0
CUST_005594,47,8,78.16,571.79,Fiber,Month-to-month,Electronic check,3,0
CUST_005595,58,2,79.63,320.12,Fiber,One year,Electronic check,2,0
CUST_005596,18,67,54.41,3622.8,Fiber,One year,Bank transfer,2,0
CUST_005597,48,19,47.96,901.75,DSL,Month-to-month,Bank transfer,1,1
CUST_005598,37,37,39.76,1530.54,DSL,Month-to-month,Credit card,1,0
CUST_005599,43,25,65.67,1722.91,Fiber,Month-to-month,Electronic check,3,0
CUST_005600,48,17,36.54,713.08,No,Month-to-month,Bank transfer,3,0
CUST_005601,39,2,66.99,311.54,No,Month-to-month,Mailed check,4,0
CUST_005602,40,24,89.34,2210.27,Fiber,Two year,Credit card,2,0
CUST_005603,38,4,57.93,225.02,No,One year,Electronic check,1,0
CUST_005604,56,12,54.28,598.35,DSL,Month-to-month,Mailed check,2,1
CUST_005605,48,23,104.96,2400.63,No,Month-to-month,Electronic check,0,1
CUST_005606,45,36,95.19,3575.39,Fiber,Two year,Mailed check,1,1
CUST_005607,22,27,49.71,1203.42,Fiber,Month-to-month,Credit card,4,0
CUST_005608,36,26,67.78,1680.39,DSL,Month-to-month,Bank transfer,3,0
CUST_005609,55,3,71.57,192.82,No,One year,Bank transfer,1,0
CUST_005610,42,10,69.07,607.5,Fiber,Month-to-month,Electronic check,2,1
CUST_005611,51,1,101.29,101.29,DSL,One year,Mailed check,1,0
CUST_005612,68,30,66.74,2182.96,DSL,Month-to-month,Credit card,1,0
CUST_005613,57,73,69.74,5061.55,DSL,One year,Credit card,3,1
CUST_005614,43,7,78.77,592.58,Fiber,One year,Credit card,3,0
CUST_005615,34,2,88.8,88.8,DSL,Two year,Bank transfer,4,0
CUST_005616,18,15,83.74,1145.83,Fiber,Two year,Electronic check,1,0
CUST_005617,39,46,75.76,3578.31,No,Month-to-month,Credit card,2,0
CUST_005618,37,19,33.83,809.5,No,Month-to-month,Credit card,0,0
CUST_005619,47,1,55.24,77.38,DSL,Month-to-month,Credit card,0,1
CUST_005620,39,87,81.39,7050.19,DSL,One year,Credit card,1,0
CUST_005621,37,42,70.01,2989.95,DSL,One year,Electronic check,2,0
CUST_005622,18,3,81.52,81.52,DSL,Two year,Electronic check,2,1
CUST_005623,27,61,102.74,6290.25,No,Month-to-month,Bank transfer,2,0
CUST_005624,49,14,41.46,475.84,Fiber,Month-to-month,Electronic check,3,0
CUST_005625,67,11,87.76,1044.75,Fiber,Month-to-month,Credit card,2,0
CUST_005626,40,14,58.39,598.27,DSL,One year,Mailed check,4,1
CUST_005627,46,43,83.71,3536.56,Fiber,Month-to-month,Electronic check,3,1
CUST_005628,56,25,64.18,1600.29,No,Month-to-month,Electronic check,1,0
CUST_005629,29,1,107.54,107.54,Fiber,One year,Electronic check,2,0
CUST_005630,47,75,67.6,5032.58,No,Month-to-month,Bank transfer,0,0
CUST_005631,30,3,52.19,247.01,DSL,Month-to-month,Bank transfer,1,1
CUST_005632,54,32,73.4,2346.27,DSL,Month-to-month,Electronic check,1,1
CUST_005633,44,24,71.48,1622.43,No,Two year,Bank transfer,0,0
CUST_005634,46,4,87.76,445.09,Fiber,Two year,Electronic check,3,0
CUST_005635,30,4,73.96,320.94,DSL,Month-to-month,Electronic check,7,1
CUST_005636,52,49,114.5,5639.81,DSL,Month-to-month,Bank transfer,1,1
CUST_005637,73,13,62.77,726.78,Fiber,One year,Bank transfer,2,0
CUST_005638,26,25,63.01,1320.43,Fiber,One year,Credit card,2,0
CUST_005639,36,16,52.92,756.14,No,Month-to-month,Mailed check,1,0
CUST_005640,45,31,66.71,1967.33,DSL,One year,Electronic check,3,0
CUST_005641,53,15,69.62,982.99,Fiber,One year,Credit card,3,0
CUST_005642,33,8,70.62,480.81,Fiber,Two year,Mailed check,1,0
CUST_005643,18,10,66.34,674.71,Fiber,One year,Mailed check,3,0
CUST_005644,62,47,52.8,2569.86,Fiber,Month-to-month,Credit card,3,1
CUST_005645,53,15,47.37,818.12,Fiber,One year,Bank transfer,1,0
CUST_005646,18,5,57.5,371.2,DSL,Month-to-month,Mailed check,4,0
CUST_005647,32,65,87.83,5619.24,Fiber,One year,Bank transfer,3,0
CUST_005648,65,38,92.14,3507.06,DSL,One year,Bank transfer,1,1
CUST_005649,63,1,63.46,219.98,DSL,One year,Credit card,2,0
CUST_005650,56,120,46.17,5381.73,DSL,Month-to-month,Electronic check,1,0
CUST_005651,39,28,63.38,1909.37,DSL,Two year,Bank transfer,3,0
CUST_005652,43,4,106.83,327.72,Fiber,One year,Credit card,1,1
CUST_005653,40,6,84.98,539.25,DSL,Month-to-month,Electronic check,1,1
CUST_005654,58,28,76.01,2169.69,Fiber,Month-to-month,Electronic check,1,1
CUST_005655,28,36,84.25,3052.12,No,Month-to-month,Mailed check,0,1
CUST_005656,29,6,95.81,797.72,DSL,One year,Bank transfer,1,0
CUST_005657,57,7,41.94,263.52,DSL,Month-to-month,Credit card,1,1
CUST_005658,41,8,57.16,293.32,Fiber,Month-to-month,Electronic check,5,0
CUST_005659,62,21,54.43,1178.58,DSL,Month-to-month,Electronic check,2,1
CUST_005660,31,4,76.74,289.97,Fiber,One year,Credit card,1,0
CUST_005661,41,2,68.2,191.88,DSL,Month-to-month,Electronic check,3,1
CUST_005662,28,27,80.13,2251.62,DSL,Month-to-month,Electronic check,1,0
CUST_005663,42,36,54.86,1971.67,No,Two year,Bank transfer,0,0
CUST_005664,19,16,92.44,1522.66,DSL,Two year,Electronic check,3,0
CUST_005665,34,10,63.61,650.56,DSL,Month-to-month,Credit card,0,1
CUST_005666,20,13,78.89,1204.77,DSL,Month-to-month,Mailed check,3,0
CUST_005667,52,11,88.91,940.93,DSL,One year,Mailed check,1,0
CUST_005668,52,77,87.3,6653.58,DSL,One year,Electronic check,3,1
CUST_005669,18,35,72.22,2615.65,DSL,Month-to-month,Bank transfer,0,0
CUST_005670,62,5,81.39,314.02,Fiber,One year,Credit card,4,0
CUST_005671,79,11,99.83,1137.38,Fiber,Month-to-month,Bank transfer,4,0
CUST_005672,42,18,75.27,1337.94,Fiber,One year,Mailed check,1,0
CUST_005673,32,22,50.41,1098.82,Fiber,One year,Bank transfer,3,0
CUST_005674,80,15,76.66,1393.65,No,Two year,Bank transfer,1,0
CUST_005675,22,39,64.25,2629.33,No,Month-to-month,Credit card,1,0
CUST_005676,42,35,20.0,802.16,Fiber,Two year,Mailed check,3,0
CUST_005677,44,16,74.24,1240.9,No,Two year,Electronic check,3,0
CUST_005678,62,46,67.33,3028.17,Fiber,Two year,Electronic check,0,1
CUST_005679,47,33,88.13,2934.38,Fiber,Month-to-month,Electronic check,3,1
CUST_005680,34,36,50.0,1858.26,Fiber,Month-to-month,Bank transfer,2,0
CUST_005681,27,75,34.89,2636.33,No,Two year,Electronic check,0,0
CUST_005682,36,7,68.37,488.09,Fiber,Two year,Electronic check,1,0
CUST_005683,26,7,72.6,468.48,Fiber,Month-to-month,Mailed check,2,0
CUST_005684,42,52,66.88,3504.93,Fiber,Month-to-month,Mailed check,1,0
CUST_005685,33,35,65.41,2236.94,No,Month-to-month,Mailed check,5,1
CUST_005686,19,62,43.63,2775.12,No,Month-to-month,Mailed check,2,1
CUST_005687,60,1,62.22,62.22,DSL,Month-to-month,Credit card,1,1
CUST_005688,34,23,58.03,1470.61,Fiber,Month-to-month,Credit card,2,0
CUST_005689,22,3,86.45,128.2,DSL,One year,Electronic check,2,0
CUST_005690,39,16,72.59,1054.66,DSL,Month-to-month,Credit card,0,0
CUST_005691,43,4,59.44,278.65,No,Two year,Electronic check,3,0
CUST_005692,18,3,99.48,352.43,Fiber,One year,Credit card,2,0
CUST_005693,46,1,59.62,267.45,DSL,Month-to-month,Bank transfer,0,1
CUST_005694,26,23,76.16,1781.21,Fiber,Two year,Electronic check,3,0
CUST_005695,67,10,61.66,612.57,Fiber,One year,Bank transfer,4,0
CUST_005696,49,2,97.62,214.38,DSL,Month-to-month,Credit card,5,1
CUST_005697,36,9,66.74,759.68,DSL,Month-to-month,Credit card,1,0
CUST_005698,30,4,67.33,511.75,Fiber,Month-to-month,Bank transfer,3,1
CUST_005699,40,68,62.2,4211.3,DSL,One year,Credit card,3,0
CUST_005700,51,9,68.93,674.65,DSL,One year,Electronic check,0,0
CUST_005701,41,9,88.99,793.48,DSL,Month-to-month,Electronic check,1,1
CUST_005702,38,43,81.92,3513.0,No,Month-to-month,Electronic check,2,0
CUST_005703,42,25,65.56,1826.94,DSL,One year,Bank transfer,2,0
CUST_005704,32,29,99.03,2779.2,No,Month-to-month,Mailed check,3,1
CUST_005705,36,24,82.46,1745.6,Fiber,Month-to-month,Bank transfer,2,1
CUST_005706,18,70,56.24,3968.29,DSL,Two year,Mailed check,1,1
CUST_005707,56,5,37.39,307.07,Fiber,One year,Credit card,1,0
CUST_005708,46,108,56.7,6145.56,Fiber,Month-to-month,Bank transfer,1,1
CUST_005709,30,42,73.27,3127.43,No,One year,Bank transfer,0,0
CUST_005710,70,21,76.94,1691.06,No,Month-to-month,Credit card,0,1
CUST_005711,43,26,92.18,2407.84,DSL,One year,Credit card,2,0
CUST_005712,26,25,43.11,1133.36,Fiber,One year,Credit card,1,0
CUST_005713,54,1,56.22,110.18,DSL,One year,Electronic check,3,1
CUST_005714,47,5,41.45,41.45,DSL,Month-to-month,Bank transfer,3,0
CUST_005715,47,78,38.22,2992.86,DSL,Month-to-month,Electronic check,3,0
CUST_005716,35,18,52.44,786.71,Fiber,One year,Bank transfer,0,0
CUST_005717,48,11,72.33,791.84,DSL,One year,Electronic check,5,0
CUST_005718,38,34,80.43,2685.02,Fiber,One year,Credit card,4,0
CUST_005719,50,17,46.03,885.96,No,Month-to-month,Bank transfer,1,1
CUST_005720,18,1,48.81,73.26,Fiber,One year,Electronic check,0,1
CUST_005721,35,31,29.4,958.83,No,One year,Mailed check,3,0
CUST_005722,67,31,69.29,2128.75,DSL,One year,Credit card,2,1
CUST_005723,30,4,50.36,306.65,Fiber,One year,Electronic check,4,0
CUST_005724,32,75,98.26,7209.81,No,Two year,Bank transfer,2,0
CUST_005725,35,6,73.2,349.63,DSL,Month-to-month,Electronic check,3,0
CUST_005726,23,14,61.57,990.63,Fiber,Month-to-month,Credit card,2,1
CUST_005727,18,2,52.18,60.79,DSL,One year,Electronic check,1,1
CUST_005728,38,22,35.11,557.76,Fiber,Month-to-month,Mailed check,2,1
CUST_005729,44,11,37.64,559.33,Fiber,Two year,Bank transfer,0,0
CUST_005730,41,10,52.56,633.27,No,Month-to-month,Electronic check,2,1
CUST_005731,39,42,51.02,2214.02,Fiber,Month-to-month,Credit card,1,0
CUST_005732,42,1,45.02,54.46,No,Two year,Mailed check,2,0
CUST_005733,57,38,72.54,2922.67,DSL,Month-to-month,Electronic check,2,1
CUST_005734,39,20,75.29,1631.57,Fiber,Month-to-month,Bank transfer,1,1
CUST_005735,33,102,55.83,5849.18,Fiber,Month-to-month,Credit card,2,1
CUST_005736,37,21,103.7,2247.31,Fiber,Two year,Credit card,1,0
CUST_005737,50,1,30.07,42.34,Fiber,Month-to-month,Mailed check,1,1
CUST_005738,63,1,66.16,66.16,No,Month-to-month,Mailed check,4,1
CUST_005739,32,51,60.63,2965.16,DSL,Two year,Credit card,3,1
CUST_005740,43,44,53.99,2425.59,DSL,Month-to-month,Electronic check,1,1
CUST_005741,47,10,51.05,569.0,No,One year,Credit card,2,0
CUST_005742,27,23,64.86,1456.82,Fiber,Month-to-month,Electronic check,2,1
CUST_005743,42,16,60.49,1029.2,Fiber,Month-to-month,Mailed check,2,0
CUST_005744,20,81,57.16,4596.94,DSL,Two year,Credit card,1,0
CUST_005745,18,71,39.03,2857.56,DSL,Month-to-month,Bank transfer,2,0
CUST_005746,47,99,32.64,3142.93,DSL,Month-to-month,Bank transfer,2,1
CUST_005747,36,48,59.23,2737.51,DSL,One year,Electronic check,3,0
CUST_005748,45,57,56.96,3222.55,Fiber,One year,Electronic check,1,0
CUST_005749,41,5,61.06,388.17,Fiber,One year,Electronic check,1,0
CUST_005750,27,42,62.83,2522.88,No,Month-to-month,Credit card,2,1
CUST_005751,41,29,54.55,1686.92,DSL,One year,Bank transfer,0,0
CUST_005752,23,78,60.75,4574.39,DSL,Month-to-month,Electronic check,1,0
CUST_005753,62,20,47.93,933.91,Fiber,Two year,Mailed check,3,0
CUST_005754,21,2,95.48,95.48,DSL,One year,Credit card,2,1
CUST_005755,39,21,49.01,768.12,No,One year,Electronic check,1,0
CUST_005756,26,27,57.58,1591.32,Fiber,Month-to-month,Electronic check,1,1
CUST_005757,50,5,50.52,234.84,No,Month-to-month,Bank transfer,1,0
CUST_005758,37,12,50.19,462.55,DSL,Two year,Electronic check,3,0
CUST_005759,34,21,65.49,1323.69,DSL,Two year,Mailed check,1,0
CUST_005760,54,11,62.96,736.69,DSL,Month-to-month,Credit card,2,0
CUST_005761,42,11,55.81,577.1,DSL,One year,Bank transfer,1,1
CUST_005762,49,3,59.33,158.12,Fiber,Month-to-month,Bank transfer,5,1
CUST_005763,27,67,50.6,3350.6,No,Month-to-month,Bank transfer,2,1
CUST_005764,20,33,73.03,2351.91,DSL,Two year,Electronic check,3,0
CUST_005765,43,1,106.1,106.1,DSL,Two year,Credit card,1,1
CUST_005766,37,34,47.5,1552.64,DSL,Month-to-month,Electronic check,2,0
CUST_005767,51,32,72.88,2256.82,Fiber,Month-to-month,Credit card,1,0
CUST_005768,40,1,65.9,65.9,Fiber,Month-to-month,Electronic check,2,0
CUST_005769,45,11,78.37,824.13,Fiber,Month-to-month,Credit card,3,1
CUST_005770,18,22,78.94,1672.6,Fiber,Month-to-month,Credit card,0,0
CUST_005771,70,14,69.11,860.35,Fiber,Month-to-month,Electronic check,2,0
CUST_005772,39,36,64.2,2387.93,Fiber,Month-to-month,Electronic check,2,0
CUST_005773,52,13,56.31,855.31,No,Month-to-month,Electronic check,1,0
CUST_005774,29,4,49.7,198.79,DSL,Two year,Electronic check,1,0
CUST_005775,46,89,63.06,5619.26,DSL,Month-to-month,Bank transfer,3,0
CUST_005776,22,6,39.31,166.59,DSL,Month-to-month,Bank transfer,2,1
CUST_005777,48,30,53.12,1700.39,DSL,One year,Bank transfer,0,0
CUST_005778,36,3,87.14,435.23,DSL,Two year,Electronic check,2,1
CUST_005779,42,9,66.97,586.35,DSL,Month-to-month,Electronic check,1,0
CUST_005780,52,14,82.85,1107.8,DSL,One year,Bank transfer,4,1
CUST_005781,23,5,94.39,506.11,Fiber,Two year,Credit card,2,0
CUST_005782,31,14,61.46,873.32,Fiber,Month-to-month,Mailed check,2,1
CUST_005783,48,4,69.15,226.57,DSL,One year,Electronic check,1,1
CUST_005784,73,19,58.96,1167.42,Fiber,Month-to-month,Mailed check,2,0
CUST_005785,39,26,48.75,1361.26,Fiber,Two year,Mailed check,1,1
CUST_005786,50,1,45.94,45.94,DSL,One year,Bank transfer,0,0
CUST_005787,40,49,81.86,4265.49,No,Two year,Mailed check,0,0
CUST_005788,71,4,69.17,123.4,DSL,One year,Credit card,1,0
CUST_005789,18,6,101.93,526.42,Fiber,One year,Mailed check,1,1
CUST_005790,43,25,84.44,2134.42,No,Month-to-month,Electronic check,0,1
CUST_005791,18,15,50.38,980.32,Fiber,Two year,Electronic check,1,0
CUST_005792,18,16,81.81,1252.65,Fiber,One year,Mailed check,4,0
CUST_005793,46,3,58.9,70.12,No,Month-to-month,Credit card,1,0
CUST_005794,44,39,89.34,3539.07,DSL,Month-to-month,Credit card,1,0
CUST_005795,37,23,55.27,1246.43,DSL,One year,Electronic check,1,0
CUST_005796,40,3,43.95,198.38,Fiber,Month-to-month,Electronic check,0,0
CUST_005797,80,11,49.08,532.86,No,One year,Credit card,1,0
CUST_005798,38,39,50.11,1868.44,Fiber,Month-to-month,Electronic check,0,1
CUST_005799,49,20,48.19,1198.79,No,One year,Credit card,4,0
CUST_005800,32,2,53.55,53.55,DSL,Month-to-month,Bank transfer,0,0
CUST_005801,46,11,82.13,1085.5,No,Month-to-month,Mailed check,1,0
CUST_005802,38,6,100.92,698.85,No,Month-to-month,Electronic check,1,0
CUST_005803,35,17,38.4,578.18,Fiber,One year,Bank transfer,0,0
CUST_005804,69,44,90.27,4159.13,No,Month-to-month,Credit card,2,1
CUST_005805,59,13,55.45,583.66,DSL,Month-to-month,Mailed check,2,0
CUST_005806,44,13,71.96,1036.26,No,Month-to-month,Mailed check,3,0
CUST_005807,18,56,31.92,1579.09,No,Two year,Credit card,2,0
CUST_005808,36,20,75.48,1395.03,DSL,One year,Bank transfer,2,0
CUST_005809,80,20,24.89,383.04,Fiber,Month-to-month,Credit card,3,1
CUST_005810,38,7,71.28,423.89,Fiber,Two year,Electronic check,1,0
CUST_005811,58,22,70.15,1544.35,DSL,One year,Credit card,0,0
CUST_005812,63,20,68.82,1293.81,DSL,Two year,Electronic check,2,0
CUST_005813,45,12,50.3,399.98,DSL,One year,Electronic check,3,0
CUST_005814,29,112,75.99,8557.28,Fiber,Month-to-month,Electronic check,4,1
CUST_005815,18,51,72.82,3718.8,Fiber,One year,Credit card,5,0
CUST_005816,52,33,60.8,2047.32,No,Month-to-month,Electronic check,0,0
CUST_005817,29,18,78.44,1429.06,DSL,Month-to-month,Credit card,2,0
CUST_005818,44,14,63.09,978.65,Fiber,One year,Bank transfer,3,0
CUST_005819,23,4,75.58,294.75,DSL,Month-to-month,Bank transfer,2,1
CUST_005820,38,8,62.48,601.11,Fiber,Month-to-month,Bank transfer,3,0
CUST_005821,42,35,69.33,2349.12,No,Month-to-month,Electronic check,2,0
CUST_005822,46,14,76.49,999.06,DSL,Two year,Credit card,2,0
CUST_005823,25,51,57.04,3046.73,DSL,Month-to-month,Credit card,3,1
CUST_005824,59,3,40.32,256.54,Fiber,Month-to-month,Mailed check,5,1
CUST_005825,33,17,70.52,1256.24,DSL,Two year,Credit card,3,1
CUST_005826,18,24,88.79,2042.0,Fiber,Month-to-month,Credit card,2,0
CUST_005827,40,17,70.98,1109.75,DSL,Two year,Bank transfer,1,0
CUST_005828,42,52,71.36,3843.67,DSL,Month-to-month,Mailed check,6,1
CUST_005829,44,109,64.16,7120.32,Fiber,One year,Mailed check,2,0
CUST_005830,62,2,79.78,153.21,No,Month-to-month,Mailed check,1,1
CUST_005831,38,3,61.28,418.03,Fiber,Month-to-month,Mailed check,2,1
CUST_005832,40,3,55.92,213.66,DSL,Two year,Credit card,1,0
CUST_005833,25,27,87.11,2241.14,DSL,Two year,Mailed check,2,0
CUST_005834,54,11,54.39,570.72,No,One year,Bank transfer,0,0
CUST_005835,44,31,82.79,2567.02,No,One year,Mailed check,2,0
CUST_005836,35,12,87.12,1054.06,DSL,Month-to-month,Mailed check,1,1
CUST_005837,18,23,76.34,1880.74,No,One year,Electronic check,1,0
CUST_005838,63,35,40.02,1304.91,No,Month-to-month,Credit card,0,1
CUST_005839,23,19,65.54,1112.17,DSL,Month-to-month,Bank transfer,3,0
CUST_005840,33,18,60.96,1157.51,Fiber,One year,Mailed check,2,0
CUST_005841,47,2,55.08,59.46,Fiber,Month-to-month,Bank transfer,0,1
CUST_005842,24,12,67.86,1056.61,DSL,One year,Credit card,2,0
CUST_005843,19,18,80.38,1541.24,DSL,Month-to-month,Electronic check,5,0
CUST_005844,18,14,55.83,729.07,DSL,One year,Credit card,0,0
CUST_005845,52,55,61.57,3507.76,No,Month-to-month,Mailed check,0,1
CUST_005846,33,56,60.18,3443.06,No,One year,Credit card,5,0
CUST_005847,80,41,88.28,3682.74,DSL,Month-to-month,Credit card,1,1
CUST_005848,27,11,59.86,646.21,Fiber,Month-to-month,Electronic check,1,0
CUST_005849,28,30,40.31,1251.4,Fiber,Month-to-month,Credit card,2,1
CUST_005850,33,12,33.53,192.08,Fiber,Month-to-month,Bank transfer,2,0
CUST_005851,45,6,72.25,565.24,Fiber,Month-to-month,Electronic check,1,0
CUST_005852,34,10,49.79,154.26,Fiber,Month-to-month,Credit card,4,0
CUST_005853,51,1,78.37,78.37,DSL,Month-to-month,Bank transfer,1,0
CUST_005854,27,9,38.38,185.81,DSL,Month-to-month,Electronic check,2,0
CUST_005855,21,14,54.22,709.02,Fiber,Two year,Electronic check,1,0
CUST_005856,18,74,38.39,2833.35,Fiber,Month-to-month,Bank transfer,4,0
CUST_005857,18,9,73.69,543.55,Fiber,One year,Electronic check,2,0
CUST_005858,34,55,77.98,4011.28,Fiber,One year,Electronic check,2,0
CUST_005859,37,6,71.77,451.34,Fiber,One year,Credit card,0,0
CUST_005860,32,5,43.28,425.05,Fiber,Month-to-month,Bank transfer,2,1
CUST_005861,60,17,50.08,816.31,No,Month-to-month,Bank transfer,1,0
CUST_005862,60,26,69.69,1907.78,DSL,One year,Electronic check,2,0
CUST_005863,36,1,31.25,181.68,No,Month-to-month,Electronic check,2,1
CUST_005864,18,5,60.18,110.88,DSL,Month-to-month,Mailed check,1,0
CUST_005865,33,14,95.34,1289.01,Fiber,One year,Credit card,2,1
CUST_005866,33,9,61.4,424.97,Fiber,Month-to-month,Electronic check,0,1
CUST_005867,32,29,35.23,941.02,DSL,Two year,Electronic check,2,0
CUST_005868,31,17,52.85,1068.68,No,One year,Credit card,1,0
CUST_005869,32,4,52.39,231.91,DSL,Month-to-month,Credit card,2,1
CUST_005870,36,53,107.81,5792.61,Fiber,Two year,Bank transfer,3,1
CUST_005871,32,8,98.31,782.12,No,One year,Mailed check,2,0
CUST_005872,45,31,79.62,2347.12,DSL,One year,Electronic check,5,0
CUST_005873,47,36,58.14,2160.8,No,Two year,Electronic check,2,0
CUST_005874,28,79,89.01,7157.25,Fiber,Month-to-month,Credit card,0,0
CUST_005875,61,16,42.33,709.03,No,One year,Mailed check,5,0
CUST_005876,27,22,86.53,1952.61,Fiber,One year,Bank transfer,2,1
CUST_005877,18,9,83.56,628.56,Fiber,Month-to-month,Mailed check,4,1
CUST_005878,47,27,61.97,1743.96,DSL,One year,Bank transfer,1,0
CUST_005879,29,14,87.78,1363.57,Fiber,Month-to-month,Electronic check,3,1
CUST_005880,46,13,56.06,769.18,DSL,One year,Mailed check,0,1
CUST_005881,18,46,39.7,1646.44,Fiber,Month-to-month,Mailed check,0,0
CUST_005882,62,1,84.56,248.12,DSL,Month-to-month,Electronic check,2,1
CUST_005883,52,51,63.3,3133.57,DSL,One year,Bank transfer,2,0
CUST_005884,19,45,77.04,3505.38,DSL,Month-to-month,Bank transfer,2,0
CUST_005885,19,16,101.42,1717.98,No,Month-to-month,Mailed check,3,1
CUST_005886,67,16,50.55,916.84,Fiber,Two year,Bank transfer,1,0
CUST_005887,30,10,62.13,441.32,Fiber,Month-to-month,Electronic check,2,1
CUST_005888,29,120,96.39,11578.84,No,One year,Mailed check,2,0
CUST_005889,18,2,78.37,161.85,Fiber,One year,Mailed check,2,0
CUST_005890,36,21,51.0,1214.99,DSL,Month-to-month,Credit card,1,0
CUST_005891,38,27,45.9,1285.16,Fiber,One year,Electronic check,3,0
CUST_005892,52,65,54.44,3683.31,No,One year,Electronic check,0,0
CUST_005893,21,36,50.23,1862.33,DSL,Month-to-month,Credit card,3,0
CUST_005894,19,24,69.75,1666.51,Fiber,Month-to-month,Mailed check,0,0
CUST_005895,48,2,66.57,152.52,Fiber,Month-to-month,Electronic check,2,1
CUST_005896,57,11,70.58,928.79,DSL,Two year,Credit card,2,0
CUST_005897,18,3,48.18,48.18,No,Month-to-month,Electronic check,2,1
CUST_005898,58,51,63.58,3333.34,DSL,Month-to-month,Mailed check,1,0
CUST_005899,42,33,23.89,725.48,DSL,Month-to-month,Credit card,1,1
CUST_005900,58,34,67.9,2224.36,No,Two year,Credit card,4,0
CUST_005901,40,25,88.51,2315.06,Fiber,One year,Electronic check,0,1
CUST_005902,18,16,36.51,495.77,DSL,Two year,Electronic check,5,0
CUST_005903,39,3,74.67,261.71,DSL,Two year,Bank transfer,3,1
CUST_005904,57,9,52.78,426.12,No,Two year,Electronic check,1,0
CUST_005905,28,3,81.05,81.05,DSL,Month-to-month,Electronic check,1,1
CUST_005906,36,30,68.17,2092.96,Fiber,Month-to-month,Mailed check,0,1
CUST_005907,39,4,73.09,305.01,DSL,Two year,Electronic check,3,0
CUST_005908,18,29,66.3,1731.59,No,Month-to-month,Credit card,1,1
CUST_005909,67,28,91.57,2494.01,Fiber,Month-to-month,Mailed check,2,1
CUST_005910,28,14,71.95,826.58,Fiber,Month-to-month,Mailed check,4,0
CUST_005911,49,3,50.89,225.84,Fiber,One year,Credit card,2,1
